airport-id	latitude	longitude	airport-name
BSJ	-37.8883	147.5683	BAIRNSDALE
BSK	34.7933	5.7382	Biskra                                  
BSL	47.5900	7.5292	Basel
BSO	20.4522	121.9772	Basco
BSR	30.5491	47.6621	Basrah                                  
BSS	-7.5250	-46.0528	BALSAS
BST	31.5590	64.3641	  Lashkar Gah
BSX	16.8152	94.7799	  Bassein
BSZ	58.2336	-157.3503	Bartletts
BTC	7.7033	81.6783	Batticaloa
BTH	1.1189	104.1142	Batam                                   
BTI	70.1340	-143.5819	Barter Island
BTJ	5.5169	95.4200	Banda Aceh
BTK	56.3700	101.6983	Bratsk
BTL	42.3075	-85.2517	BATTLE CREEK W K KELLOGG
BTM	45.9548	-112.4975	Butte
BTR	30.5331	-91.1496	Baton Rouge Metropolitan Apt
BTS	48.1700	17.2128	Bratislava
BTT	66.9139	-151.5290	Bettles                                 
BTU	3.1241	113.0197	Bintulu
BTV	44.4718	-73.1532	Burlington
BTW	3.2700	116.0000	Batu Licin
BTZ	40.2489	29.5494	BURSA/YENISEHIR
BUA	-5.4223	154.6727	Buka                                    
BUC	-17.7483	139.5350	Burketown
BUD	47.4393	19.2618	Budapest                                
BUF	42.9405	-78.7322	Buffalo                                 
BUG	-12.6099	13.4037	BENGUELA
BUJ	35.3314	4.2044	BOU-SAADA
BUL	-7.2170	146.6330	Bulolo                                  
BUN	3.8197	-76.9897	Buenaventura
BUO	9.5170	45.5670	  Burao
BUP	30.1612	74.4520	Bathinda
BUQ	-20.0183	28.6247	Bulawayo
BUR	34.2006	-118.3587	Burbank
BUS	41.6100	41.5997	Batumi   
BUT	27.3346	90.4447	Bathpalathang
BUU	-01.3233	102.1058	Muara Bungo                 
BUW	-5.4869	122.5690	Baubau
BUX	1.5658	30.2206	Bunia                                   
BUY	-33.3783	115.6767	BUNBURY
BUZ	28.9494	50.8303	Bushehr                                 
BVA	49.4544	2.1128	Paris Beauvais-Tille Airport            
BVB	2.8414	-60.6922	Boa Vista                               
BVC	16.1364	-22.8886	Boa Vista Island                        
BVE	45.1494	1.4744	Brive-la-Gaillarde
BVG	70.8714	29.0342	Berlevag                                
BVH	-12.7014	-60.0931	Vilhena
BVI	-25.8989	139.3486	Birdsville                              
BVM	-15.8708	-38.8719	BELMONTE
BVS	-1.6383	-50.4408	BREVES
BVV	44.9200	147.6217	Iturup Island
BVY	42.5842	-70.9165	BEVERLY MUNI
BWA	27.5073	83.4179	Bhairawa                                
BWB	-20.8658	115.4047	BARROW ISLAND
BWE	52.3192	10.5561	BRAUNSCHWEIG-WOLFSBURG
BWG	36.9645	-86.4197	BOWLING GREEN/WARREN CO. RGNL
BWH	5.4661	100.3911	BUTTERWORTH
BWI	39.1754	-76.6683	Baltimore Washington International Apt  
BWK	43.2857	16.6797	BRAC
BWN	4.9442	114.9284	Bandar Seri Begawan
BWO	51.8617	47.7500	BALAKOVO
BWQ	-29.9756	146.8156	BREWARRINA
BWT	-41.0003	145.7300	Burnie                                  
BWU	-33.9244	150.9900	SYDNEY/BANKSTOWN
BWW	22.6200	-79.1400	Cayo Las Brujas         
BWX	-8.1836	114.2025	Blimbingsari               
BXB	-2.5322	133.4389	Irarutu
BXE	14.8667	-12.4833	BAKEL
BXH	46.8933	75.0050	BALKHASH
BXR	29.0842	58.4497	Bam                                     
BXU	8.9586	125.4917	Butuan
BYC	-21.9494	-63.6481	Yacuiba
BYF	49.9700	2.6928	Meaulte
BYH	35.9643	-89.9440	BLYTHEVILLE ARKANSAS INTL
BYI	42.5433	-113.7717	BURLEY MUNI AIRPORT
BYK	7.7525	-5.0678	BOUAKE
BYM	20.3972	-76.6175	Bayamo
BYN	46.1633	100.7041	Bayankhongor                            
BYO	-21.2294	-56.4561	Bonito               
BYP	-22.4026	119.0958	Barimunya                   
BYR	57.2772	11.0001	  L�s?
BYU	49.9844	11.6386	BAYREUTH
BZB	-18.7167	36.3333	Bazaruto Island
BZC	-22.7656	-41.9650	BUZIOS/UMBERTO MODIANO
BZD	-34.6250	143.5769	BALRANALD
BZE	17.5361	-88.3083	Belize City Goldson Intl Apt            
BZG	53.0968	17.9777	Bydgoszcz                               
BZI	39.6156	27.9328	BALIKESIR
BZK	53.2133	34.1783	BRYANSK
BZL	22.7989	90.3012	BARISAL
BZN	45.7775	-111.1530	Bozeman
BZO	46.4603	11.3267	Bolzano/Bozen                           
BZR	43.3233	3.3533	Beziers
BZV	-4.2556	15.2483	Brazzaville                             
BZY	47.8383	27.7817	BALTI INTL
BZZ	51.7495	-1.5822	BRIZE NORTON
C27	53.1042	-4.3406	CAERNARFON
CAB	-5.5970	12.1884	Cabinda
CAC	-25.0022	-53.5019	Cascavel                                
CAE	33.9387	-81.1195	Columbia Metropolitan Apt
CAF	-4.5243	-66.5344	Carauari Airport
CAG	39.2472	9.0564	Cagliari                                
CAH	9.1877	105.1750	Ca Mau
CAI	30.1114	31.4139	Cairo                                   
CAJ	6.2500	-62.8333	Canaima
CAK	40.9160	-81.4421	Akron/Canton Ohio Regional
CAL	55.4372	-5.6864	Campbeltown                             
CAN	23.3900	113.3067	Guangzhou
CAO	36.4462	-103.1500	CLAYTON MUNI ARPK AIRPORT
CAP	19.7333	-72.2000	Cap Haitien
CAR	46.8714	-68.0178	CARIBOU MUNI AIRPORT
CAS	33.5533	-7.6614	CASABLANCA/ANFA
CAU	-18.2842	-36.0106	CARUARU
CAV	-11.9000	22.9000	CAZOMBO
CAW	-21.7006	-41.3072	Campos
CAX	54.9375	-2.7250	CARLISLE
CAY	4.8197	-52.3619	Cayenne
CAZ	-31.5383	145.7933	Cobar
CBB	-17.4211	-66.1769	Cochabamba
CBD	9.1532	92.8194	CARNICOBAR
CBG	52.2050	0.1750	Cambridge
CBH	31.6500	-2.2500	Bechar                                  
CBJ	17.6500	-71.6500	CABO ROJO/ PEDERNALES
CBL	8.1333	-63.5350	CIUDAD BOLIVAR
CBO	7.1608	124.2125	Cotabato
CBQ	4.9761	8.3472	Calabar
CBR	-35.3067	149.1950	Canberra
CBS	10.3301	-71.3225	Cabimas                                 
CBT	-12.4792	13.4869	Catumbela
CBU	51.8908	14.5336	COTTBUS-DREWITZ
CBW	-24.0069	-52.3561	CAMPO MOURAO
CBX	-33.0650	147.2083	CONDOBOLIN
CCC	22.4611	-78.3286	Cayo Coco                               
CCE	18.1006	-63.0489	SAINT MARTIN/GRAND CASE
CCF	43.2158	2.3086	Carcassonne                             
CCH	-46.5475	-71.6961	CHILE CHICO
CCJ	11.1381	75.9504	Kozhikode                               
CCK	-12.1883	96.8300	Cocos Islands
CCL	-26.7750	150.6167	CHINCHILLA
CCM	-28.7239	-49.4208	Criciuma                                
CCN	34.5267	65.2717	Chaghcharan                             
CCP	-36.7728	-73.0631	Concepcion
CCS	10.6012	-66.9912	Caracas
CCU	22.6531	88.4492	Kolkata
CCV	-16.2650	167.9244	Craig Cove
CCZ	25.4171	-77.8808	  Chub Cay
CDB	55.2061	-162.7238	Cold Bay
CDC	37.7010	-113.0988	Cedar City
CDE	41.0721	118.0426	Chengde Puning
CDG	49.0097	2.5478	Paris Charles de Gaulle Apt
CDH	33.6233	-92.7633	CAMDEN HARRELL FIELD
CDI	-20.8361	-41.1869	CACHOEIRO DO ITAPEMIIM
CDJ	-8.3483	-49.3025	CONCEICAO DO ARAGUAIA
CDP	14.3036	78.4622	Kadapa
CDR	42.8376	-103.0953	Chadron
CDS	34.4337	-100.2879	CHILDRESS
CDT	40.1235	0.0411	Castelloon-Costa Azahar Airport
CDU	-34.0419	150.6861	CAMDEN
CDV	60.4917	-145.4775	Cordova Mudhole Smith Airport           
CDW	40.8752	-74.2814	Caldwell
CEB	10.3075	123.9794	Cebu                                    
CEC	41.7796	-124.2409	Crescent City
CED	-32.1300	133.7100	Ceduna
CEE	59.2733	38.0400	Cherepovets
CEF	42.1940	-72.5348	CHICOPEE/WESTOVER ARB
CEG	53.1781	-2.9778	Chester                                 
CEI	19.9522	99.8831	Chiang Rai
CEK	55.3050	61.5050	Chelyabinsk                             
CEM	65.5739	-144.7809	Central                                 
CEN	27.3930	-109.8334	Ciudad Obregon                          
CEQ	43.5464	6.9542	CANNES/MANDELIEU
CER	49.6508	-1.4753	CHERBOURG/MAUPERTUS
CES	-32.7875	151.3417	CESSNOCK
CET	47.0819	-0.8772	CHOLET/LE PONTREAU
CEW	30.7788	-86.5221	BOB SIKES
CEZ	37.3030	-108.6281	Cortez                                  
CFA	58.2200	-157.5000	Coffee Point
CFB	-22.9217	-42.0743	Cabo Frio                               
CFC	-26.8063	-50.9399	Cacador
CFE	45.7858	3.1625	Clermont-Ferrand
CFF	66.7031	-119.7072	GLENDON/GREAT BEAR LAKE
CFG	22.1500	-80.4142	Cienfuegos
CFK	36.2100	1.3300	Chlef                                   
CFN	55.0442	-8.3409	Donegal                                 
CFR	49.1733	-0.4500	Caen
CFS	-30.3200	153.1167	Coffs Harbour
CFU	39.6019	19.9122	Kerkyra                                 
CGA	55.4788	-133.1478	Craig
CGB	-15.6500	-56.1175	Cuiaba
CGD	28.9189	111.6403	Changde                                 
CGH	-23.6261	-46.6564	Sao Paulo Congonhas Apt
CGI	37.2253	-89.5708	Cape Girardeau
CGK	-6.1239	106.6611	Jakarta Soekarno-Hatta Apt
CGM	9.2535	124.7071	Camiguin                                
CGN	50.8659	7.1427	Cologne/Bonn Apt                        
CGO	34.5183	113.8417	Zhengzhou
CGP	22.2570	91.8222	Chittagong                              
CGQ	43.9983	125.6883	Changchun
CGR	-20.4694	-54.6703	Campo Grande
CGY	8.4162	124.6114	Cagayan de Oro                          
CHA	35.0353	-85.2038	Chattanooga Lovell Field Apt
CHC	-43.4894	172.5344	Christchurch
CHE	59.4467	24.7528	Tallinn Heliport
CHG	41.5381	120.4350	Chaoyang                                
CHH	-6.2000	-77.8833	CHACHAPOYAS
CHM	-9.1447	-78.5208	CHIMBOTE/TNT.J.A DE MONTREUIL
CHN	36.7178	127.4961	CHONGJU
CHO	38.1386	-78.4529	Charlottesville
CHQ	35.5314	24.1511	Chania
CHR	46.8603	1.7211	CHATEAUROUX DEOLS
CHS	32.8986	-80.0405	Charleston                              
CHT	-43.8100	-176.4572	CHATHAM ISLANDS
CHU	61.5791	-159.2156	Chuathbaluk
CHX	9.4589	-82.5153	Changuinola                             
CHY	-6.7119	156.3961	Choiseul Bay                            
CIA	41.7994	12.5972	Rome Ciampino Apt
CIC	39.7954	-121.8584	Chico
CID	41.8847	-91.7108	Cedar Rapids
CIF	42.2350	118.9083	Chifeng                                 
CIG	40.4950	-107.5214	CRAIG-MOFFAT AIRPORT
CIH	36.2475	113.1258	Changzhi                                
CIJ	-11.0428	-68.7833	Cobija
CIK	66.6450	-143.7399	Chalkyitsik
CIN	37.5939	-83.3172	JACKSON JULIAN CARROLL
CIP	-13.5667	32.5911	Chipata
CIS	-2.7700	-171.7133	CANTON ISLAND
CIT	42.3642	69.4789	Shymkent
CIU	46.2508	-84.4724	Sault Ste Marie Chippewa County Apt
CIW	12.6990	-61.3424	  Canouan Island
CIX	-6.7875	-79.8281	Chiclayo
CIY	36.9953	14.6081	Comiso                                  
CIZ	-4.1339	-63.1311	Coari
CJA	-7.1322	-78.4889	Cajamarca                               
CJB	11.0269	77.0418	Coimbatore
CJC	-22.4947	-68.9019	Calama
CJF	-22.5800	118.4008	Coondewanna
CJJ	36.7166	127.4991	Cheongju
CJL	35.8861	71.7999	Chitral                                 
CJM	10.7118	99.3609	Chumphon
CJS	31.6364	-106.4288	Ciudad Juarez                           
CJT	16.1767	-92.0506	COMITAN
CJU	33.5122	126.4928	Jeju International
CKB	39.2966	-80.2281	Clarksburg                              
CKC	49.4161	31.9908	CHERKASSY
CKD	61.8679	-158.1349	Crooked Creek
CKG	29.7167	106.6400	Chongqing
CKH	70.6250	147.8967	Chokurdakh                              
CKL	55.8800	38.0633	CHKALOVSKIY
CKO	-23.1522	-50.6022	CORNELIO PROCOPIO
CKS	-6.1175	-50.0036	Carajas                                 
CKT	36.4881	61.0700	SARAKHS
CKX	64.0713	-141.9523	Chicken
CKY	9.5769	-13.6120	Conakry
CKZ	40.1361	26.4247	CANAKKALE
CLA	23.4377	91.1895	COMILLA
CLD	33.1283	-117.2800	San Diego McClellan-Palomar Arpt
CLE	41.4117	-81.8498	Cleveland Hopkins International Apt     
CLI	44.6133	-88.7317	CLINTONVILLE
CLJ	46.7851	23.6861	Cluj-Napoca                             
CLL	30.5885	-96.3637	College Station
CLM	48.1202	-123.4997	Port Angeles                            
CLN	-7.3333	-47.4333	CAROLINA
CLO	3.5431	-76.3817	Cali
CLP	58.8337	-158.5294	Clarks Point
CLQ	19.2770	-103.5776	Colima                                  
CLT	35.2140	-80.9431	Charlotte                               
CLU	39.2617	-85.8967	COLUMBUS MUNICIPAL
CLV	-17.7247	-48.6100	Caldas Novas                            
CLY	42.5203	8.7931	Calvi
CLZ	8.9283	-67.4133	CALABOZO
CMA	-28.0300	145.6222	Cunnamulla                              
CMB	7.1802	79.8853	Bandaranaike Intl                       
CMD	-34.6233	148.0283	COOTAMUNDRA
CME	18.6522	-91.8011	Ciudad Del Carmen                       
CMF	45.6392	5.8800	CHAMBERY/AIX-LES-BAINS
CMG	-19.0119	-57.6714	Corumba
CMH	39.9980	-82.8919	Columbus Port Columbus Intl Apt         
CMI	40.0393	-88.2781	Champaign
CMJ	23.1247	119.2503	Qimei
CMK	-14.3069	35.1325	  Club Makokola
CMN	33.3642	-7.5817	Casablanca Mohammed V Apt               
CMP	-9.3350	-50.3497	SANTANA DO ARAGUAIA
CMQ	-22.7694	147.6194	CLERMONT
CMR	48.1103	7.3592	COLMAR/HOUSSEN
CMU	-6.0243	144.9705	  Kundiawa
CMW	21.4203	-77.8475	Camaguey                                
CMX	47.1683	-88.4883	Hancock
CNB	-30.9833	148.3742	COONAMBLE
CNC	-10.0500	143.0667	  Poruma
CND	44.3621	28.4885	Constanta                               
CNF	-19.6244	-43.9719	Belo Horizonte Tancredo Neves Int Apt
CNG	45.6583	-0.3175	COGNAC/CHATEAUBERNARD
CNJ	-20.6731	140.5008	Cloncurry
CNK	39.5493	-97.6523	CONCORDIA/BLOSSER MUNI AIRPORT
CNL	57.5035	10.2294	SINDAL
CNM	32.3383	-104.2633	Carlsbad
CNN	11.9200	75.5500	Kannur International
CNP	70.7433	-22.6606	Neerlerit Inaat
CNQ	-27.4456	-58.7619	Corrientes
CNR	-26.3222	-70.6111	CHANARAL
CNS	-16.8867	145.7550	Cairns
CNU	37.6683	-95.4850	CHANUTE
CNW	31.6378	-97.0740	WACO
CNX	18.7714	98.9628	Chiang Mai                              
CNY	38.7550	-109.7548	Moab                                    
COC	-31.3033	-58.0081	CONCORDIA/COM.J.J.PIERRESTEGUI
COD	44.5202	-109.0238	Cody
COE	47.7743	-116.8196	COEUR D ALENE AIR TERMINAL
COF	28.2349	-80.6101	PATRICK AFB
COG	5.0420	-76.4035	Mandinga
COH	26.3303	89.4167	COOCH BEHAR
COJ	-31.3350	149.2700	COONABARABRAN
COK	10.1539	76.4069	Kochi                                   
COL	56.6000	-6.6170	  Coll Island
CON	43.2033	-71.5017	CONCORD
COO	6.3564	2.3833	Cotonou
COQ	48.1500	114.6667	Choibalsan                              
COR	-31.3100	-64.2083	Cordoba                                 
COS	38.8058	-104.7002	Colorado Springs Peterson Field
COT	28.4567	-99.2183	COTULLA LA SALLE CO
COU	38.8183	-92.2200	Columbia
COZ	18.9000	-70.7167	CONSTANZA
CPA	4.3676	-7.7001	  Cape Palmas
CPC	-40.0819	-71.1458	San Martin de Los Andes
CPD	-29.0400	134.7194	Coober Pedy
CPE	19.6681	-90.5003	Campeche
CPH	55.6179	12.6560	Copenhagen Kastrup Apt
CPO	-27.2967	-70.4136	Copiapo
CPQ	-22.8586	-47.1075	CAMPINAS/AMARAIS
CPR	42.9079	-106.4643	Casper
CPT	-33.9681	18.6046	Cape Town                               
CPV	-7.2692	-35.8950	Campina Grande                          
CPX	18.3048	-65.1816	Culebra
CQD	32.2972	50.8422	Shahre Kord
CQF	50.9608	1.9514	CALAIS/DUNKERQUE
CQM	38.8564	-3.9700	  Ciudad Real
CQS	-12.4214	-64.2511	COSTA MARQUES
CRA	44.3181	23.8885	Craiova                                 
CRC	4.7583	-75.9558	Cartago                                 
CRD	-45.7853	-67.4656	Comodoro Rivadavia
CRE	33.8118	-78.7239	NORTH MYRTLE BEACH/GRAN.STRAND
CRI	22.7456	-74.1824	Crooked Island
CRK	15.1860	120.5603	Angeles/Mabalacat                       
CRL	50.4600	4.4528	Brussels S. Charleroi Airport
CRM	12.5022	124.6359	Catarman
CRP	27.7704	-97.5012	Corpus Christi International Apt        
CRQ	-17.6500	-39.2539	CARAVELAS
CRS	45.4203	22.2522	CARANSEBES
CRU	12.4769	-61.4722	CARRIACOU IS/LAURISTON
CRV	38.9978	17.0797	Crotone                                 
CRW	38.3732	-81.5932	Charleston
CRZ	39.0833	63.6133	TURKMENABAT
CSA	56.0590	-6.2440	  Machrins
CSF	49.2536	2.5192	CREIL
CSG	32.5163	-84.9389	Columbus Metropolitan Apt
CSH	65.0500	35.6667	Solovetsky
CSI	-28.8833	153.0583	CASINO
CSK	12.3889	-16.7416	Cap Skiring
CSM	35.3400	-99.2000	CLINTON-SHERMAN
CSO	51.8559	11.4180	Magdeburg                               
CSV	35.9513	-85.0850	CROSSVILLE MEM WHITSON FLD
CSX	28.1867	113.2217	Changsha                                
CSY	56.0900	47.3483	Cheboksary
CTA	37.4664	15.0642	Catania
CTB	48.6083	-112.3761	CUT BANK MUNI
CTC	-28.5864	-65.7533	Catamarca
CTD	7.5915	-80.2435	  Chitre Alonso Valderrama
CTE	9.4500	-78.9670	  Carti
CTG	10.4425	-75.5128	Cartagena
CTL	-26.4133	146.2617	Charleville
CTM	18.5046	-88.3267	Chetumal                                
CTN	-15.4461	145.1831	COOKTOWN
CTO	40.9067	-72.7917	CALVERTON/NAVAL WEAPONS INDUS.
CTS	42.7752	141.6923	Sapporo New Chitose Apt
CTT	43.2522	5.7836	LE CASTELLET
CTU	30.5783	103.9483	Chengdu                                 
CTY	29.6350	-83.1050	CROSS CITY
CTZ	34.9750	-78.3656	CLINTON/SAMPSON
CUA	25.0314	-111.3654	Ciudad Constitucion
CUC	7.9314	-72.5142	Cucuta
CUE	-2.8894	-78.9844	Cuenca                                  
CUF	44.5483	7.6222	Cuneo
CUG	-33.2783	148.7633	CUDAL
CUK	17.7347	-88.0325	Caye Caulker                            
CUL	24.7651	-107.4752	Culiacan                                
CUM	10.4539	-64.1297	CUMANA
CUN	21.0375	-86.8770	Cancun                                  
CUP	10.6667	-63.2500	CARUPANU
CUQ	-13.7625	143.1125	Coen
CUR	12.1889	-68.9597	Curacao                                 
CUT	-38.9333	-69.2500	CUTRALCO
CUU	28.7023	-105.9630	Chihuahua                               
CUZ	-13.5358	-71.9388	Cuzco                                   
CVG	39.0488	-84.6678	Cincinnati Northern Kentucky Intl Apt
CVJ	18.8345	-99.2616	CUERNAVACA
CVM	23.7025	-98.9558	Ciudad Victoria                         
CVN	34.4251	-103.0793	Clovis Municipal Apt
CVQ	-24.8800	113.6717	CARNAVON
CVS	34.3995	-103.3222	CANNON AFB/CLOVIS
CVT	52.3697	-1.4797	COVENTRY
CVU	39.6714	-31.1136	Corvo Island
CWA	44.7776	-89.6668	Wausau Central Wisconsin Apt
CWB	-25.5317	-49.1761	Curitiba Afonso Pena
CWC	48.2600	25.9817	Chernivtsi
CWF	30.2133	-93.1433	LAKE CHARLES CHENNAULT INTL
CWJ	23.1626	99.2225	Cangyuan Washan
CWL	51.3967	-3.3433	Cardiff                                 
CWT	-33.8467	148.6494	COWRA
CWW	-35.9936	146.3533	COROWA
CXA	7.6167	-66.1667	CAICARA
CXB	21.4498	91.9648	Cox's Bazar                             
CXF	67.2522	-150.2039	Coldfoot                                
CXH	49.2897	-123.1158	Vancouver Coal Harbour SPB
CXI	1.9911	-157.3586	Kiritimati                              
CXJ	-29.1950	-51.1892	Caxias Do Sul      
CXP	-07.3842	109.0203	Tunggul Wulung              
CXR	12.2275	109.1922	Nha Trang Cam Ranh Airport
CXT	-20.0447	146.2719	CHARTERS TOWERS
CYB	19.6870	-79.8828	Cayman Brac
CYC	17.7008	-88.0411	  Caye Chapel
CYF	60.1492	-164.2856	Chefornak
CYI	23.4667	120.3833	CHIAYI/JIAYI
CYO	21.6161	-81.5456	Cayo Largo del Sur
CYP	12.0770	124.5478	Calbayog
CYR	-34.4514	-57.7669	COLONIA
CYS	41.1557	-104.8118	Cheyenne Municipal Apt
CYU	10.8581	121.0694	  Cuyo
CYW	20.5460	-100.8866	  Celaya
CYX	68.7433	161.3367	Chersky                                 
CYZ	15.9319	121.7556	Cauayan                                 
CZA	20.6413	-88.4462	CHICHEN ITZA
CZE	11.4167	-69.6667	Coro
CZF	61.7809	-166.0395	CAPE ROMANZOF LRRS AIRPORT
CZH	18.3670	-88.4000	Corozal                                 
CZJ	9.5700	-79.3600	Corazon de Jesus                        
CZL	36.2853	6.6192	Constantine                             
CZM	20.5222	-86.9297	Cozumel                                 
CZN	62.0712	-142.0484	  Chisana
CZS	-7.5994	-72.7694	Cruzeiro Do Sul                         
CZU	9.3333	-75.2833	  Corozal
CZW	50.8850	19.2047	CZESTOCHOWA RUDNIKI
CZX	31.9197	119.7786	Changzhou                               
DAB	29.1798	-81.0581	Daytona Beach                           
DAC	23.8433	90.3978	Dhaka
DAD	16.0439	108.2004	Da Nang
DAG	34.8537	-116.7867	BARSTOW DAGGETT
DAK	25.4117	29.0017	DAKHLA
DAL	32.8470	-96.8517	Dallas/Fort Worth Love Field            
DAM	33.4108	36.5133	Damascus                                
DAN	36.5729	-79.3361	DANVILLE REGIONAL
DAR	-6.8781	39.2026	Dar es Salaam
DAT	40.0603	113.4822	Datong
DAU	-9.0893	143.2131	Daru                                    
DAV	8.3895	-82.4357	David                                   
DAX	31.3000	107.5000	Dazhou                                  
DAY	39.9024	-84.2194	Dayton Intl Apt                         
DBA	28.8792	64.4042	Dalbandin
DBB	30.9245	28.4614	AL ALAMAIN
DBC	45.3019	123.0111	Baicheng Chang'an     
DBO	-32.2167	148.5750	Dubbo                                   
DBQ	42.4020	-90.7095	Dubuque
DBU	7.8559	80.6567	Dambula
DBV	42.5614	18.2682	Dubrovnik
DBY	-27.1550	151.2667	DALBY ARP
DCA	38.8521	-77.0377	Washington Ronald Reagan National Apt
DCF	15.3861	-61.4006	CANEFIELD
DCI	39.3547	8.9728	DECIMOMANNU
DCM	43.5550	2.2906	Castres
DCN	-17.5814	123.8283	Derby
DCY	29.3231	100.0533	Daocheng
DDC	37.7634	-99.9656	Dodge City   
DDD	02.4002	72.5334	Dhaalu                          
DDG	40.2000	124.2500	Dandong                                 
DEA	29.9606	70.4853	Dera Ghazi Khan                         
DEB	47.4889	21.6153	Debrecen                                
DEC	39.8347	-88.8663	Decatur                                 
DED	30.1872	78.1800	Dehra Dun                               
DEE	43.9670	145.6830	Yuzhno-Kurilsk                          
DEF	32.3803	48.4047	Dezful                                  
DEL	28.5687	77.1121	Delhi                                   
DEN	39.8617	-104.6732	Denver Intl Apt                         
DET	42.4092	-83.0099	DETROIT COLEMAN A.YOUNG MUNI
DEX	4.8539	139.4856	Nop Goliat Dekai
DEZ	35.2855	40.1761	DEIR ZZOR
DFW	32.8968	-97.0380	Dallas/Fort Worth Intl Apt
DGA	17.1830	-88.5830	Dangriga                                
DGE	-32.5650	149.6094	Mudgee                                  
DGO	24.1250	-104.5278	Durango                                 
DGT	9.3361	123.2994	Dumaguete
DGX	51.4048	-3.4358	ST. ATHAN
